Premium,Power,Cylinder_capacity,Value_vehicle,N_doors,Length,Weight,Age,Driving_experience,FuelType_D,FuelType_P
290.73,90,1896,15220.0,5,4.144,1174,50,19,1,0
327.25,136,1968,25390.0,5,4.682,1621,49,19,1,0
422.81,115,2463,27580.0,2,5.399,1827,55,19,1,0
288.37,85,1997,21370.0,5,4.749,1790,67,40,1,0
299.99,84,1206,11050.0,3,3.92,1030,42,24,0,1
297.99,76,2496,12020.24,5,4.61,1630,68,20,1,0
261.38,121,1991,18095.0,5,4.295,1280,78,60,1,0
419.59,128,1998,19232.39,5,4.245,1438,64,15,0,1
368.88,90,1997,18943.0,5,4.276,1300,49,30,1,0
228.7,180,2496,49300.0,5,4.796,1765,55,19,1,0
329.79,115,1998,21930.0,5,4.731,1430,69,41,1,0
267.73,90,1560,20300.0,5,4.419,1318,50,17,1,0
279.64,80,1686,16427.04,5,4.11,1205,54,36,1,0
267.06,110,1997,20429.0,5,4.188,1216,42,20,1,0
353.59,92,1905,19022.03,4,4.6,1350,45,19,1,0
354.54,80,1422,14752.29,5,3.953,1131,34,16,1,0
318.25,115,1896,25404.78,4,4.675,1361,49,24,1,0
261.22,90,1896,18440.0,4,4.33,1263,54,25,1,0
408.47,110,1587,19800.0,5,4.26,1200,25,7,0,1
419.89,126,2902,23048.81,5,4.925,1955,46,16,1,0
399.22,135,2463,27160.0,5,4.782,1886,51,23,1,0
216.08,110,1896,20043.75,5,4.149,1296,67,18,1,0
374.77,120,1997,25580.77,5,4.805,1809,55,37,1,0
349.5,130,1870,28660.0,2,4.355,1430,44,23,1,0
350.21,141,1998,32850.0,5,4.66,1929,84,65,1,0
334.06,150,1910,23060.0,5,4.249,1330,49,19,1,0
333.76,136,1997,21955.0,5,4.342,1405,55,21,1,0
277.99,103,1596,14700.0,5,4.253,1325,50,21,0,1
327.24,105,1896,19710.75,4,4.405,1522,45,21,1,0
318.05,120,1968,28110.0,5,4.666,1565,71,33,1,0
253.92,110,1997,21110.0,5,4.419,1421,56,37,1,0
293.17,90,1896,16095.1,5,4.02,1270,47,27,1,0
347.09,90,1997,18943.0,5,4.276,1300,60,19,1,0
416.34,126,1998,25300.0,4,4.695,1505,74,49,1,0
326.12,150,2496,34810.0,4,4.703,1456,55,14,1,0
360.04,102,2461,30765.81,4,4.789,1810,51,31,1,0
384.49,110,2488,26147.59,2,5.188,1625,54,19,1,0
99.61,115,1799,18360.92,5,4.48,1335,46,22,0,1
348.3,84,1896,29481.4,4,4.89,1965,50,17,1,0
288.46,90,1598,17520.0,5,4.034,1095,57,32,1,0
257.14,75,1753,11330.0,5,3.828,1041,72,32,1,0
351.56,143,2498,35758.04,4,4.72,1480,56,33,1,0
317.39,103,1396,12890.0,5,4.355,1020,68,18,0,1
328.71,136,1997,26800.0,4,4.676,1580,52,17,1,0
246.19,136,2148,43800.0,5,4.884,1710,61,20,1,0
355.96,90,1997,17460.0,5,4.108,1280,52,18,1,0
466.96,150,2496,37380.0,4,4.795,1520,46,24,1,0
373.08,140,1968,29210.0,4,4.765,1454,51,32,1,0
171.28,130,1870,25915.0,5,4.56,1503,62,26,1,0
415.43,105,1598,19100.0,5,4.249,1195,51,32,0,1
279.04,90,1896,14625.0,4,4.163,1159,45,22,1,0
264.55,90,1560,18210.0,5,4.018,1125,55,27,1,0
237.89,100,1596,16060.0,3,4.342,1242,54,31,0,1
381.45,100,1753,19220.0,5,4.174,1241,51,16,1,0
417.67,90,1753,13913.43,5,4.174,1194,47,20,1,0
860.7,143,1995,32900.0,4,4.624,1410,60,17,1,0
379.23,100,1596,17480.0,5,4.174,1122,60,21,0,1
623.15,150,1995,33245.0,5,4.685,1720,76,54,1,0
526.63,75,1360,14070.0,5,4.028,1074,60,41,0,1
336.65,90,1596,14838.99,4,4.48,1260,70,48,0,1
371.8,90,1896,14625.0,4,4.163,1159,44,19,1,0
285.76,100,2389,17429.35,2,4.355,1590,61,33,0,1
271.69,92,1560,23981.0,5,5.135,1680,55,37,1,0
297.7,110,1560,22190.0,5,4.26,1270,59,18,1,0
324.52,110,1896,22111.24,4,4.675,1375,47,19,1,0
262.04,90,1997,18943.0,5,4.276,1300,54,34,1,0
277.63,163,2401,29825.0,4,4.576,1515,48,29,1,0
252.05,82,1598,11542.44,4,4.43,1032,54,30,0,1
488.71,116,1995,18750.0,5,4.18,1355,46,21,1,0
523.68,130,1956,24400.0,5,4.83,1538,62,31,1,0
266.04,238,2967,50480.0,4,4.86,1704,59,39,0,1
522.61,174,2461,49660.0,5,4.754,2247,52,32,1,0
282.82,75,1910,13552.82,5,4.187,1245,49,26,1,0
308.94,110,1997,18439.05,5,4.44,1561,59,40,1,0
287.17,80,1686,17970.0,5,4.249,1275,56,11,1,0
519.37,110,1560,23750.0,5,4.59,1530,50,14,1,0
250.1,110,1997,18060.0,3,4.167,1216,64,22,1,0
291.65,90,1461,21080.0,5,4.267,1185,42,14,1,0
218.93,90,1997,16405.11,5,4.167,1165,41,14,1,0
251.57,90,1753,17180.0,5,4.174,1211,51,26,1,0
396.7,163,2497,41900.0,4,4.775,1605,39,20,1,0
308.68,150,1995,28550.0,5,4.598,1420,44,24,1,0
306.23,110,1896,16060.0,2,4.163,1156,64,43,1,0
279.3,75,1396,11960.14,5,4.394,1015,84,51,0,1
580.48,105,1598,22000.0,5,4.659,1305,51,19,1,0
250.11,115,1896,32210.0,5,4.634,1678,43,19,1,0
257.68,115,1910,16400.0,5,4.253,1305,49,27,1,0
263.23,110,1598,16774.25,4,4.385,1130,57,30,0,1
659.16,75,1560,18874.0,6,4.137,1294,46,8,1,0
250.29,75,2283,17592.0,5,4.32,1480,52,32,1,0
445.2,136,2178,27664.0,5,4.618,1485,59,17,1,0
296.84,115,1796,20843.1,2,4.239,1205,57,25,0,1
394.2,90,1461,12030.0,5,4.057,1055,81,40,1,0
311.36,100,1753,18440.0,5,4.454,1234,51,33,1,0
313.89,110,1997,24885.0,5,4.618,1385,49,19,1,0
326.31,71,1905,13967.52,5,4.07,1035,48,20,1,0
295.44,115,2477,29165.0,5,4.61,1915,62,18,1,0
301.44,90,1896,21846.79,4,4.675,1370,52,31,1,0
264.42,90,1360,16150.0,5,4.26,1182,55,36,0,1
244.02,143,1995,28500.0,4,4.471,1320,41,16,0,1
310.95,113,1796,18577.28,5,4.325,1200,58,36,0,1
268.79,115,1896,24954.02,4,4.675,1465,64,42,1,0
279.41,140,1968,22600.0,5,4.315,1315,45,27,1,0
361.63,76,2496,17182.94,5,5.368,1938,48,12,1,0
313.82,116,1995,18350.0,5,4.2,1290,57,28,1,0
256.85,115,1753,21090.0,5,4.342,1427,48,30,1,0
351.12,120,1956,29470.0,5,4.913,1658,54,19,1,0
249.52,115,1910,16400.0,5,4.253,1305,44,19,1,0
413.0,150,1896,22385.0,5,4.184,1301,65,31,1,0
365.2,224,3199,57719.84,5,4.85,1710,50,18,0,1
301.57,95,2155,34942.85,4,4.82,1460,60,21,1,0
323.94,90,1360,13320.0,3,3.822,1038,46,20,0,1
318.66,120,1998,23800.0,5,4.68,1435,40,15,1,0
315.4,90,2497,29264.6,4,4.43,1230,46,16,1,0
281.03,110,1896,23439.47,3,4.152,1255,43,25,1,0
290.65,92,1905,18164.99,5,4.44,1405,66,32,1,0
262.15,105,1910,17820.01,5,4.49,1350,60,32,1,0
321.83,114,2184,27557.0,5,4.51,1541,55,28,1,0
326.71,110,1587,20100.0,2,3.835,1140,41,19,0,1
644.2,90,1997,18340.0,5,4.202,1243,68,43,1,0
298.46,120,1560,26049.98,5,4.38,1398,52,24,1,0
395.82,126,2184,23234.0,5,4.567,1419,50,12,1,0
277.21,100,1896,23220.0,4,4.703,1361,47,26,1,0
291.78,90,1997,18340.0,5,4.202,1243,47,20,1,0
391.18,184,2926,37200.0,4,4.471,1595,26,7,1,0
318.93,170,2494,36042.7,4,4.775,1550,55,19,0,1
222.71,77,1396,17530.0,5,4.1,1270,47,20,1,0
336.7,145,1999,24610.0,4,4.731,1303,48,20,0,1
234.23,90,1753,16610.0,5,4.555,1399,72,19,1,0
324.72,120,2463,28835.0,2,5.869,1632,58,31,1,0
375.63,105,1598,20870.0,5,4.199,1239,37,18,1,0
489.4,100,1995,20515.0,5,4.317,1428,46,19,1,0
260.39,140,1968,24280.0,3,4.204,1281,56,23,1,0
671.88,136,2231,25200.0,5,4.36,1485,63,24,1,0
138.26,105,1595,15805.0,5,4.183,1197,46,23,0,1
259.54,115,1996,26524.0,5,4.782,1821,56,33,1,0
311.92,100,1686,22110.0,3,4.29,1285,56,25,1,0
255.57,75,1998,29402.47,4,4.49,1380,56,20,1,0
304.08,100,1870,24610.0,5,5.182,1954,44,18,1,0
306.03,90,1997,18300.0,4,4.137,1220,74,56,1,0
243.19,116,1598,18800.0,3,3.635,1075,66,47,0,1
384.75,90,1896,17270.0,5,4.184,1232,52,20,1,0
267.0,100,1896,23220.0,4,4.703,1361,50,29,1,0
362.39,110,1560,26950.0,5,4.59,1530,46,20,1,0
308.7,100,1998,21080.0,5,4.834,1866,56,29,1,0
310.78,100,1896,23120.0,4,4.675,1361,48,24,1,0
375.8,115,1896,23289.22,4,4.675,1361,54,32,1,0
377.74,150,1995,28300.0,3,4.262,1395,47,27,1,0
401.38,90,1997,18340.0,5,4.202,1243,44,20,1,0
418.43,120,2198,30115.0,5,5.413,1925,44,18,1,0
334.86,90,1905,17459.4,2,4.77,1695,48,30,1,0
243.22,90,1896,25840.0,5,4.634,1676,42,18,1,0
490.32,105,2953,21254.0,2,6.227,1715,56,36,1,0
310.62,110,1587,17850.0,3,4.202,1176,56,20,0,1
304.71,115,1910,22750.0,5,4.17,1290,47,12,1,0
218.32,110,1587,20100.0,2,3.835,1140,48,21,0,1
365.55,100,1910,23920.0,5,4.467,1553,57,32,1,0
271.19,105,1896,24420.0,5,4.391,1498,46,18,1,0
324.25,109,1560,19350.0,5,4.337,1310,58,32,1,0
229.04,140,1968,28580.0,4,4.765,1454,42,19,1,0
396.8,102,1499,22199.99,3,3.821,1120,56,31,0,1
221.89,130,1998,22980.0,5,4.731,1427,46,27,1,0
317.73,75,1422,16150.0,5,3.897,1135,35,17,1,0
522.09,110,1997,26308.0,5,4.618,1385,72,52,1,0
276.45,80,1461,19645.0,4,4.498,1215,61,20,1,0
193.08,90,1396,19390.0,5,4.3,1280,72,52,1,0
1183.99,231,2979,44000.0,2,4.488,1430,26,7,0,1
314.2,136,1998,28675.0,4,4.468,1376,49,17,1,0
600.3,120,1870,21545.0,5,4.209,1270,39,10,1,0
394.58,116,2148,27106.88,4,4.748,1790,62,17,1,0
266.3,110,1896,19058.09,5,4.02,1196,48,30,1,0
266.52,90,1598,15415.96,4,4.436,1075,52,16,0,1
582.9,90,1560,14450.0,3,3.95,1155,47,21,1,0
271.19,110,1560,23400.0,5,4.745,1425,57,31,1,0
630.33,90,1461,19800.0,5,4.122,1170,53,17,1,0
352.73,109,2461,25674.28,5,5.585,1877,44,24,1,0
284.24,100,1598,14570.0,3,4.11,1145,43,18,0,1
435.65,115,1984,19268.45,5,4.02,1260,51,31,0,1
512.68,105,1590,18991.98,3,4.355,1190,34,15,0,1
420.92,116,2286,23756.8,5,5.077,1792,49,25,1,0
128.63,150,2198,29000.01,4,5.359,2048,52,33,1,0
316.39,120,1910,27915.0,5,4.467,1553,54,30,1,0
250.0,110,1560,22290.0,5,4.428,1391,50,29,1,0
368.1,90,1929,16317.48,5,4.011,1355,51,22,1,0
283.25,75,1349,9500.0,5,4.074,1015,74,33,0,1
488.1,190,1968,43901.8,5,4.712,1655,64,45,1,0
371.18,100,1753,18440.0,5,4.454,1234,42,24,1,0
310.01,105,1461,20920.0,5,4.209,1205,41,23,1,0
245.9,105,1910,14490.0,4,4.159,1235,44,23,1,0
270.93,110,1997,19340.0,3,4.202,1279,50,22,1,0
377.29,100,1994,18811.68,5,4.48,1410,67,29,1,0
490.68,130,1984,27330.0,4,4.547,1310,57,30,0,1
268.0,110,1896,19075.0,5,4.184,1259,45,21,1,0
357.08,130,2198,32240.01,5,5.413,1925,63,19,1,0
221.64,177,2685,48255.68,4,4.818,1590,47,25,1,0
376.85,110,1870,25200.0,5,4.598,1350,46,19,1,0
222.32,90,1896,14625.0,4,4.163,1159,60,39,1,0
412.4,90,1753,15410.0,4,4.308,1399,54,17,1,0
298.95,130,1896,28625.0,5,4.634,1666,49,9,1,0
648.96,150,1999,52440.0,5,4.589,1785,42,21,1,0
254.75,105,1870,24401.09,5,4.425,1485,44,24,1,0
311.63,110,1997,24240.0,4,4.6,1410,49,15,1,0
328.76,120,1870,27610.0,5,4.576,1350,39,18,1,0
489.28,150,1995,33700.0,2,4.488,1415,47,29,1,0
230.62,80,2499,21005.37,5,5.388,1900,44,15,1,0
331.67,130,1896,27450.0,4,4.703,1387,40,11,1,0
298.71,140,1997,30550.0,4,4.691,1505,47,18,1,0
343.37,87,1598,13760.0,5,4.042,1275,57,16,0,1
290.39,120,1870,23210.0,5,4.259,1430,49,24,1,0
268.03,105,1598,17350.0,5,4.395,1132,39,9,0,1
305.68,105,1598,19300.0,5,4.46,1184,58,40,0,1
467.55,75,1461,10330.0,5,4.057,1033,64,45,1,0
205.81,75,1598,14110.0,5,4.0,1204,60,19,1,0
258.3,90,1896,14738.27,4,4.14,1170,64,19,1,0
251.33,115,1896,28082.0,5,4.634,1666,46,22,1,0
434.08,90,1896,18415.01,5,4.02,1309,55,31,1,0
253.18,90,1997,22133.0,5,4.276,1300,64,18,1,0
269.36,90,1996,27881.0,5,4.782,1821,52,19,1,0
302.43,80,1461,17920.0,5,4.035,1095,50,32,1,0
120.41,90,1997,19379.0,5,4.188,1200,53,30,1,0
272.12,90,1895,15764.4,4,4.207,1175,69,26,1,0
310.11,92,1560,22040.0,5,4.276,1125,49,28,1,0
325.36,110,2198,30525.0,5,4.963,1935,53,33,1,0
280.91,116,2148,32250.0,4,4.526,1430,42,19,1,0
279.42,115,1998,19202.34,5,4.51,1240,64,21,0,1
345.11,90,1905,16702.13,5,4.167,1151,49,18,1,0
292.7,150,1896,22265.0,5,4.184,1301,45,18,1,0
347.89,90,1560,15740.0,5,4.03,1197,45,19,1,0
282.28,102,2461,21892.25,2,5.136,1430,53,35,1,0
306.41,110,1896,27959.08,5,4.62,1645,55,20,1,0
341.37,115,1685,26790.0,5,4.41,1415,43,14,1,0
275.03,109,1560,20860.0,5,4.333,1344,44,20,1,0
277.11,105,1896,19889.0,5,4.315,1290,47,27,1,0
347.99,125,1794,21700.0,3,3.805,1050,60,14,0,1
221.27,105,1896,17985.8,5,4.405,1410,49,16,1,0
318.97,92,1905,17603.64,5,4.44,1405,64,19,1,0
271.89,110,1997,18585.0,5,4.167,1216,42,22,1,0
248.74,75,1360,12302.72,3,4.03,1075,52,32,0,1
278.39,140,2499,30990.0,5,4.808,1834,48,28,1,0
355.53,71,1905,14195.91,4,4.11,1155,66,19,1,0
299.25,105,1896,19889.0,5,4.315,1290,46,22,1,0
261.58,90,1587,13904.63,5,4.167,1078,63,16,0,1
293.37,116,1995,22300.0,5,4.36,1465,48,16,1,0
371.75,143,2148,38123.11,4,4.82,1590,41,16,1,0
256.58,100,1596,16550.0,4,4.382,1100,50,22,0,1
463.91,129,1998,18299.62,3,3.715,1150,81,61,0,1
367.39,90,1997,17205.0,5,4.188,1200,55,14,1,0
413.0,90,1997,17538.0,5,4.108,1265,45,18,1,0
235.07,105,1896,21190.0,3,4.204,1251,49,20,1,0
405.06,115,3059,22357.65,3,4.355,1850,39,16,1,0
319.36,140,1998,24370.0,5,4.394,1465,54,33,0,1
263.63,90,1896,14810.0,5,4.052,1125,62,44,1,0
393.67,92,1560,17740.0,5,4.26,1182,64,14,1,0
322.82,109,1560,19415.0,5,4.472,1391,41,16,1,0
257.68,75,1595,12663.33,3,4.02,1005,60,34,0,1
381.32,115,1896,26950.0,5,4.634,1666,45,17,1,0
302.34,122,2148,22562.0,4,4.66,1630,44,18,1,0
336.38,105,1896,23450.0,5,4.458,1429,63,18,1,0
285.22,71,1905,11744.68,5,4.07,1035,63,41,1,0
269.03,115,1493,13703.08,5,4.394,1120,58,33,0,1
373.83,102,2148,23687.2,4,4.66,1690,52,33,1,0
252.24,110,1598,23050.0,5,4.695,1355,45,20,0,1
230.81,90,1753,16140.0,5,4.174,1349,52,24,1,0
262.49,136,1997,26230.0,5,4.745,1486,54,18,1,0
366.57,110,1896,23349.32,3,4.152,1255,51,18,1,0
235.1,75,1686,15690.0,5,4.11,1205,50,20,1,0
324.05,144,2902,27005.0,5,4.925,2003,48,16,1,0
221.85,90,1560,21500.0,5,4.428,1402,50,22,1,0
328.7,120,1910,23470.0,5,4.249,1335,48,30,1,0
462.73,116,2286,31012.6,5,5.997,2212,34,16,1,0
223.58,150,1984,29770.0,4,4.765,1389,44,21,0,1
231.16,90,1248,18000.0,2,4.211,1210,59,40,1,0
300.73,75,1997,20878.68,4,4.43,1180,43,25,1,0
421.41,130,1998,30800.0,4,4.672,1502,53,19,1,0
383.88,90,1896,17194.96,5,4.33,1110,52,16,1,0
270.71,100,1598,15280.0,5,4.11,1165,68,27,0,1
307.68,105,1910,21035.42,4,4.43,1345,40,20,1,0
335.82,115,1753,20870.0,5,4.454,1272,44,20,1,0
243.92,85,1998,19880.0,5,4.834,1734,61,17,1,0
228.75,112,1761,17702.99,5,4.524,1264,59,38,0,1
324.1,75,1598,10908.37,3,3.88,1009,44,16,0,1
239.9,116,1995,20570.0,5,4.2,1290,66,25,1,0
324.88,115,1598,19650.0,5,4.315,1297,61,41,0,1
300.68,90,1389,12771.51,3,3.921,1055,38,19,0,1
484.01,100,1596,16550.0,4,4.382,1100,41,21,0,1
276.49,103,1586,14602.0,5,4.23,1140,68,37,0,1
285.93,100,1753,18440.0,5,4.454,1234,48,19,1,0
404.21,125,1796,22919.44,5,4.317,1380,49,20,0,1
430.08,110,2198,24500.0,5,5.23,1744,43,22,1,0
270.25,170,1995,33800.0,5,4.52,1430,48,16,0,1
264.71,140,1968,27000.0,5,4.407,1558,48,25,1,0
500.31,100,1870,16317.48,4,4.436,1150,46,12,1,0
264.8,75,1360,13342.47,5,4.167,1030,45,25,0,1
322.52,100,1896,21670.0,5,4.149,1135,54,30,1,0
559.16,100,1686,16910.0,5,4.322,1290,42,22,1,0
364.14,130,1896,17670.0,3,3.953,1192,39,16,1,0
294.41,110,1753,17310.0,5,4.308,1581,53,12,1,0
219.02,90,1896,21029.41,4,4.48,1270,65,42,1,0
472.66,170,2143,46243.39,5,4.536,1805,54,16,1,0
443.61,100,1560,24235.01,5,4.384,1374,44,20,1,0
509.35,116,1995,27800.0,5,4.324,1310,48,24,1,0
529.65,90,1905,15587.15,5,4.167,1152,48,13,1,0
361.18,90,1905,18196.24,3,4.84,1435,57,19,1,0
351.47,140,1997,26240.0,4,4.779,1533,43,17,1,0
235.0,100,1995,18850.0,5,4.317,1560,55,17,1,0
413.88,150,1991,36095.0,5,4.635,1835,46,17,1,0
357.68,110,2184,15205.0,5,4.425,1325,46,13,1,0
334.28,90,1896,15995.0,5,4.184,1266,41,21,1,0
259.93,109,2148,26888.94,5,5.638,2110,45,19,1,0
229.67,109,2461,26405.08,5,6.535,2067,47,27,1,0
425.06,95,1997,19180.0,5,4.84,1400,45,19,1,0
271.47,116,1995,24105.0,4,4.63,1380,50,32,1,0
314.01,105,1896,24420.0,5,4.391,1498,41,22,1,0
288.49,102,1595,20780.0,4,4.703,1286,63,43,0,1
279.04,120,1598,16550.0,5,4.03,1200,42,22,0,1
454.02,100,1560,26439.99,5,4.38,1374,65,46,1,0
344.22,90,1753,16894.45,5,4.671,1430,50,19,1,0
525.95,90,1997,18943.0,5,4.276,1300,51,28,1,0
307.27,75,2820,18631.38,2,4.355,2600,47,29,1,0
319.92,82,1995,15355.86,5,4.11,1275,51,21,1,0
262.79,110,1997,22780.0,5,4.522,1512,43,20,1,0
389.65,100,1598,15280.0,5,4.11,1165,53,15,0,1
381.76,116,1598,18800.0,3,3.635,1075,67,44,0,1
453.98,99,1560,19000.0,5,4.154,1203,42,16,1,0
250.43,75,1753,14822.0,5,4.278,1450,65,40,1,0
211.57,90,1896,15854.69,5,4.33,1150,49,25,1,0
285.25,110,1587,19260.0,2,3.822,1088,44,20,0,1
293.4,140,1997,31650.0,5,4.443,1539,45,15,1,0
536.47,90,1896,18415.01,5,4.02,1309,57,30,1,0
233.48,90,1753,13913.43,5,4.174,1194,59,39,1,0
202.4,90,1997,21570.0,5,4.419,1390,62,19,1,0
273.7,148,1995,18235.27,4,4.665,1300,57,20,0,1
338.31,101,1595,18030.36,3,4.152,1090,46,27,0,1
490.27,140,1968,30120.0,5,4.426,1541,59,15,1,0
548.03,100,1596,12561.15,5,4.174,1077,59,19,0,1
318.94,140,2497,27381.0,5,4.567,1984,53,20,1,0
281.29,75,1360,14760.0,5,4.188,1116,43,23,0,1
299.66,85,1461,10903.0,4,4.25,1075,57,17,1,0
576.92,116,1995,23900.0,5,4.36,1465,63,43,1,0
297.2,90,1753,16610.0,5,4.555,1399,52,6,1,0
340.2,136,1951,28451.91,4,4.471,1450,47,23,1,0
316.22,90,1896,18415.01,5,4.02,1309,49,16,1,0
291.97,90,1896,21846.79,4,4.675,1370,46,27,1,0
403.15,85,2188,18270.77,5,4.51,1335,49,19,1,0
319.06,90,1896,14738.27,4,4.14,1170,58,15,1,0
278.63,100,1149,15715.0,5,4.228,1120,60,20,0,1
334.22,100,1461,20445.0,4,4.498,1215,58,21,1,0
292.71,136,2477,31109.48,4,5.075,1880,49,18,1,0
279.55,110,1997,21910.0,5,4.44,1561,55,37,1,0
235.83,133,1996,19893.5,4,4.39,1265,48,20,0,1
247.61,101,1896,24510.0,4,4.703,1361,51,31,1,0
268.85,75,2283,14595.41,6,4.49,1505,63,43,1,0
460.0,90,1753,17480.0,4,4.382,1213,47,12,1,0
306.22,120,1870,22110.0,5,4.259,1430,50,9,1,0
270.11,120,1870,22110.0,5,4.259,1430,52,14,1,0
236.61,75,1461,14900.0,5,4.062,1071,56,34,1,0
246.93,80,1870,15800.0,5,3.995,1120,47,19,1,0
375.23,135,1998,23385.38,4,4.6,1390,52,16,0,1
343.79,110,1896,24467.2,4,4.675,1375,45,24,1,0
333.65,136,1951,28451.91,4,4.471,1450,48,26,1,0
228.67,75,1781,14406.26,5,4.34,1265,48,30,0,1
354.46,90,1560,16150.0,5,4.03,1205,37,12,1,0
202.09,160,1956,29500.0,5,4.83,1538,44,23,1,0
510.61,120,1598,21050.0,4,4.43,1265,48,26,0,1
310.44,90,1997,21036.0,5,4.276,1300,43,18,1,0
635.01,100,1995,16790.0,5,4.11,1245,56,18,1,0
254.21,105,1896,19495.0,5,4.28,1405,52,17,1,0
280.17,71,1868,13529.0,3,4.108,1155,52,19,1,0
293.6,130,1870,31550.0,2,4.485,1540,42,22,1,0
415.97,163,2688,42800.0,5,4.635,2175,55,34,1,0
713.35,90,1598,17450.0,3,3.97,1082,43,21,1,0
301.92,75,1560,19460.0,5,4.137,1219,52,18,1,0
294.22,110,1587,15060.0,5,3.822,1088,35,17,0,1
333.35,100,1870,19300.0,5,4.51,1320,56,13,1,0
296.9,90,1997,22133.0,5,4.276,1300,61,43,1,0
351.07,100,2178,23240.0,5,4.749,1935,54,17,1,0
273.67,150,2148,42350.0,4,4.818,1535,55,30,1,0
334.57,100,1896,23640.0,4,4.675,1361,54,19,1,0
324.77,140,1998,23450.0,4,4.567,1340,60,20,0,1
245.08,150,2188,26710.0,5,4.576,1490,41,19,1,0
335.12,231,3199,87531.4,2,4.521,1850,66,17,0,1
322.23,82,1995,14911.11,4,4.252,1320,42,20,1,0
649.53,110,1997,21810.0,5,4.522,1405,47,12,1,0
333.61,105,1896,23745.99,5,4.405,1514,43,19,1,0
450.93,155,2198,41815.0,5,5.981,2388,62,44,1,0
355.48,105,1896,17120.0,5,4.052,1125,49,13,1,0
559.71,110,1997,22308.0,5,4.618,1385,45,19,1,0
251.44,85,1997,20300.0,5,4.749,1755,49,27,1,0
215.03,75,1248,13850.0,3,3.999,1130,45,16,1,0
485.2,100,1870,19300.0,5,4.51,1320,41,8,1,0
379.87,80,1390,12705.0,5,3.916,1021,51,11,0,1
262.52,90,1461,20800.0,5,4.302,1215,52,17,1,0
506.01,115,1685,26260.12,5,4.44,1415,43,24,1,0
326.21,165,2696,28100.0,5,5.125,2007,57,20,1,0
334.34,110,1991,11629.58,2,4.355,1115,44,26,0,1
271.22,130,1896,24650.0,4,4.703,1375,58,19,1,0
292.32,95,1997,20910.0,5,4.522,1508,53,20,1,0
219.12,143,2148,32800.0,3,4.343,1430,60,18,1,0
464.56,110,1587,15631.0,5,4.188,1141,54,21,0,1
205.54,120,1870,26550.0,5,4.598,1350,60,16,1,0
243.11,90,1896,14270.08,4,4.14,1170,53,32,1,0
237.76,100,1686,20670.0,5,4.249,1305,40,16,1,0
236.68,85,1997,20224.0,5,4.749,1755,64,45,1,0
272.76,115,1598,22100.0,5,4.598,1270,58,30,0,1
319.49,75,1360,15670.0,5,4.03,1139,49,16,0,1
279.62,120,1910,24720.0,5,4.467,1553,53,28,1,0
277.53,115,1796,16894.45,5,4.56,1363,47,28,0,1
372.06,80,1461,18545.0,3,4.209,1175,62,42,1,0
237.8,100,1596,12561.15,5,4.174,1077,53,20,0,1
314.06,90,1753,13913.43,5,4.174,1194,56,23,1,0
279.06,116,1769,21800.0,4,4.567,1293,51,10,0,1
334.28,90,1753,15109.44,5,4.63,1413,42,18,1,0
340.07,143,1997,28857.07,5,4.745,1394,42,17,0,1
300.28,140,1997,30650.0,5,4.772,1615,48,27,1,0
376.5,110,1997,22580.0,4,4.6,1410,52,20,1,0
295.93,90,1461,17860.0,5,4.295,1215,62,35,1,0
351.1,90,1995,25320.0,5,5.182,1810,48,16,1,0
442.95,105,2798,22632.06,5,5.477,1912,57,13,1,0
240.3,84,1598,14896.95,5,4.11,1120,33,8,0,1
318.51,95,1397,14980.0,5,4.03,1159,57,20,0,1
284.23,116,1995,23900.0,5,4.36,1465,47,13,1,0
354.6,100,1870,17188.95,5,4.129,1150,51,20,1,0
377.28,90,1929,16972.58,5,4.465,1270,62,40,1,0
319.42,98,1497,13633.0,5,4.197,1179,39,20,0,1
304.82,130,2461,47338.04,5,4.89,2240,48,29,1,0
430.14,140,1997,27090.0,5,4.778,1496,43,21,1,0
197.24,71,1905,12230.6,3,4.11,1155,67,46,1,0
241.12,90,1896,21029.41,4,4.48,1270,46,22,1,0
472.43,90,1905,18061.86,5,4.44,1545,50,28,1,0
250.57,100,2463,22826.0,5,4.888,1765,69,21,1,0
148.27,100,1686,20670.0,5,4.249,1305,41,19,1,0
241.34,90,1896,21846.79,4,4.675,1370,68,45,1,0
298.1,92,1560,21049.99,5,4.159,1160,45,25,1,0
350.5,150,1991,32887.38,2,4.433,1395,46,18,0,1
241.81,85,2188,17297.13,5,4.51,1335,60,27,1,0
361.58,110,1870,22200.0,5,4.579,1380,49,31,1,0
335.36,110,1896,15235.66,5,3.88,1158,42,18,1,0
259.44,90,1896,16095.1,5,4.02,1270,67,30,1,0
322.14,125,1998,19743.25,4,4.4,1200,78,27,0,1
427.34,71,1905,14082.92,5,4.44,1375,47,22,1,0
612.41,110,1997,21910.0,5,4.44,1561,58,19,1,0
260.98,112,1761,16549.27,5,4.188,1115,47,21,0,1
182.23,126,1998,25300.0,4,4.695,1505,71,53,1,0
291.51,90,1896,26196.75,5,4.62,1681,44,18,1,0
246.42,115,1910,16400.0,5,4.253,1305,49,16,1,0
304.31,100,1686,20670.0,5,4.249,1305,67,11,1,0
261.28,90,1753,16442.0,6,4.278,1485,54,34,1,0
240.56,125,1794,22700.0,5,4.2,1105,51,25,0,1
305.87,88,1386,15650.0,5,4.083,1092,48,13,0,1
