Premium,Value_vehicle,Length,Weight,Age,Driving_experience
412.51,16870.0,4.159,1410,64,45
348.64,21000.0,4.259,1320,64,45
297.11,14570.0,4.174,1283,66,39
201.61,13763.18,4.167,1078,66,46
303.83,11750.0,4.024,1114,66,46
312.3,13990.0,3.822,1130,66,48
558.35,21190.0,4.037,1342,64,45
296.09,10289.33,4.074,1087,65,45
455.8,16830.0,4.202,1176,65,47
232.42,18589.3,4.317,1320,64,45
223.11,18575.0,4.38,1407,65,47
225.21,25400.0,4.676,1437,65,47
327.41,19740.0,4.488,1431,65,45
326.59,12915.75,4.05,1020,65,47
274.03,38123.11,4.82,1590,65,46
106.03,22240.0,4.419,1428,65,46
326.82,14850.0,4.129,1085,65,45
308.56,21600.0,4.888,1747,66,47
318.06,23000.0,4.315,1407,64,46
187.89,15415.96,3.931,1010,65,45
248.56,18740.9,4.33,1170,65,36
269.95,22050.0,4.22,1385,33,14
260.22,23150.0,4.152,1260,65,35
282.97,27160.0,4.695,1385,65,33
305.39,11882.01,3.835,1025,65,47
292.13,18090.0,4.342,1357,65,36
223.84,14460.0,4.11,1260,66,45
621.47,30650.0,4.454,1470,65,46
400.57,16265.0,4.035,1040,68,45
296.01,14617.1,4.021,1163,27,7
383.53,17570.0,4.22,1220,64,36
250.83,19923.2,4.475,1561,65,47
338.06,18292.0,5.012,1665,65,46
263.51,17020.0,4.26,1182,65,43
412.27,37250.0,4.633,1470,66,46
892.67,26150.0,4.524,1614,65,46
172.68,22810.0,4.549,1257,65,46
205.1,12655.0,4.28,1090,65,42
320.17,15050.0,4.245,1168,66,46
345.86,26375.01,4.466,1362,65,46
216.63,18775.62,4.74,1385,65,46
305.7,24678.89,4.405,1518,65,45
574.76,17350.0,3.723,1070,66,47
133.55,17633.7,4.44,1405,65,33
307.68,18400.0,4.209,1165,72,31
166.88,24235.01,4.384,1374,67,40
387.85,21915.91,3.58,1095,64,45
454.45,20870.0,4.199,1239,64,45
282.6,27365.0,5.413,1885,65,46
288.23,22600.0,4.467,1444,65,47
256.42,15855.0,4.295,1175,65,35
239.61,18400.0,4.147,1315,64,46
283.88,21197.7,4.74,1464,64,46
300.82,23815.75,4.525,1482,66,10
295.27,14323.32,4.27,1160,64,46
1086.83,34600.0,5.339,2075,64,46
241.91,16390.0,3.99,1146,66,46
324.1,32208.24,4.515,1410,64,45
373.0,21463.79,4.275,1195,63,44
351.17,32420.0,4.586,1490,64,46
251.34,12705.4,4.252,1180,64,45
501.35,21951.0,4.47,1438,64,44
235.62,13450.65,4.12,1225,64,46
254.92,22781.57,4.38,1410,64,46
327.71,18233.87,4.93,1735,63,45
1060.29,22550.0,4.351,1385,63,45
670.9,16600.0,3.941,1155,65,45
509.7,17980.12,6.0,2025,65,46
475.92,27387.6,5.014,1660,65,46
275.36,17650.0,4.03,1205,63,22
264.97,14420.0,3.85,1022,63,22
244.93,16250.0,3.95,1011,63,22
343.77,14090.0,4.28,1164,67,42
320.31,36500.0,4.672,1450,63,45
331.19,15000.0,3.845,1071,65,47
438.05,22420.01,4.263,1211,65,47
432.89,19840.0,4.3,1185,68,43
322.15,18090.0,4.342,1357,64,44
212.68,21650.0,4.77,1422,65,46
339.53,32500.0,4.271,1355,64,45
523.11,17880.0,4.035,1095,65,31
321.12,17024.0,4.188,1141,63,44
247.25,14520.0,3.916,1066,65,47
278.59,14705.0,4.039,1151,64,46
288.63,27219.84,4.49,1350,65,37
365.28,22750.0,4.149,1128,63,43
287.55,17128.84,4.6,1350,63,43
252.84,9416.0,4.25,1050,65,46
356.95,23330.0,4.782,1677,64,38
307.44,14550.5,4.27,1095,64,45
364.15,14280.0,4.03,1139,63,44
218.18,14890.0,4.108,1185,64,46
330.92,20720.0,4.199,1266,63,37
523.72,21094.6,4.993,1770,62,39
315.03,29300.0,4.5,1681,65,42
266.66,12018.0,4.363,1205,65,42
202.07,27000.0,4.665,1372,64,36
296.45,20265.0,4.342,1371,63,30
350.57,20950.0,4.44,1595,64,46
286.27,11705.0,3.953,1034,63,41
237.28,13924.0,4.108,1155,35,16
332.64,23425.0,4.702,1273,64,46
298.1,16490.0,4.3,1185,33,15
263.4,16320.0,3.822,1145,64,35
677.5,27381.0,4.567,1984,63,34
503.45,14852.0,3.999,1035,62,42
401.27,19415.0,4.063,1205,64,31
295.75,16160.0,4.26,1263,41,22
228.33,20860.0,4.333,1344,35,15
272.33,13000.0,3.953,1034,35,15
351.67,31200.0,4.471,1415,64,46
353.79,20300.0,4.329,1205,64,46
497.5,22375.0,4.36,1268,64,46
341.07,18350.0,4.11,1250,65,22
299.9,28800.0,4.81,2075,64,45
244.38,17205.0,4.188,1200,64,45
257.64,20350.0,4.275,1190,64,45
234.34,17590.0,4.481,1174,64,45
227.91,17030.0,4.252,1325,65,44
277.32,15761.24,4.108,1185,63,41
214.89,15761.24,4.108,1185,63,41
401.68,24230.0,4.204,1281,65,46
210.76,13559.97,3.822,1070,65,42
422.08,16000.0,4.419,1165,64,43
450.06,21990.0,4.3,1196,64,44
322.2,20783.53,4.569,1570,70,47
353.93,32000.0,4.675,1823,62,33
302.84,25980.0,4.703,1375,63,44
612.3,21300.01,4.253,1090,62,28
325.01,19890.0,4.49,1335,64,44
533.16,25350.01,4.278,1490,64,45
290.6,20500.0,4.11,1265,62,44
219.44,24280.89,4.479,1315,64,31
285.97,32250.0,4.526,1430,64,44
293.46,12947.74,4.28,1075,64,38
286.55,21035.42,3.975,1730,76,26
630.69,22999.99,4.228,1240,31,12
244.19,19245.0,4.498,1215,69,50
340.26,20950.0,4.358,1269,64,46
308.11,21100.0,4.209,1205,62,42
273.24,11000.0,3.835,1025,62,44
228.07,16275.0,3.969,1033,64,45
313.81,26852.8,4.49,1905,63,43
96.67,27100.0,3.838,1365,64,44
446.66,27340.0,4.77,1495,34,14
243.38,19100.0,4.249,1195,34,14
365.03,16250.0,4.174,1096,64,34
263.24,12116.4,4.4,1135,63,29
302.88,15740.0,4.03,1197,65,44
557.75,24000.0,4.48,1379,63,41
279.52,22840.0,4.428,1391,64,45
223.66,18009.23,4.315,1250,64,45
279.03,21875.0,4.28,1405,65,46
321.94,21545.0,4.204,1251,65,46
314.64,15031.31,4.4,1155,63,43
387.28,20700.0,4.315,1250,64,45
338.23,15050.0,3.897,1135,64,45
214.53,17250.0,4.168,1250,63,9
526.05,20340.0,4.276,1247,64,46
450.39,20440.0,4.276,1247,64,46
391.64,14634.64,4.129,1095,104,65
528.25,34330.01,5.413,1910,63,44
414.38,28445.0,4.805,1902,63,44
408.06,11650.0,3.929,1055,64,46
337.95,18870.0,4.137,1219,64,45
356.0,23550.0,4.276,1247,63,44
391.55,19790.0,4.202,1243,65,45
265.58,20436.88,4.89,1665,62,44
266.28,27225.85,4.56,1430,63,34
180.83,16274.68,3.972,1107,64,36
269.23,15480.0,4.061,1043,64,36
539.24,20725.0,4.47,1205,62,24
225.07,19670.0,4.454,1270,64,34
309.21,23100.0,4.271,1355,63,35
431.73,18410.0,4.84,1380,63,39
213.79,7960.0,3.85,1225,63,39
705.03,16490.0,4.061,1135,63,45
288.25,18150.57,4.51,1245,62,43
212.83,17035.0,4.439,1191,63,34
389.57,20713.65,4.154,1159,62,41
265.99,16774.25,4.385,1130,64,45
339.93,20750.0,4.184,1301,65,39
354.74,10289.33,4.074,1087,63,45
267.36,20670.0,4.249,1305,63,45
243.22,12450.0,3.822,1025,63,45
260.59,30990.0,4.343,1430,62,43
375.58,12035.27,4.43,1017,64,31
222.09,15585.0,3.921,1103,64,45
254.07,17820.0,4.26,1200,62,44
391.51,18090.0,4.061,1155,62,44
273.72,18951.0,4.8,1965,63,44
305.96,17300.0,4.062,1071,64,32
317.34,13130.12,4.187,1165,63,44
350.39,19058.09,4.02,1196,63,44
253.4,12741.46,3.995,1020,64,35
235.08,17826.0,4.4,1330,57,27
267.74,16756.22,4.18,1095,58,32
365.63,14115.0,4.027,1175,65,47
291.94,28451.91,4.471,1450,64,46
235.79,14635.0,4.159,1320,65,37
256.57,22850.0,4.276,1290,66,43
268.15,32598.17,4.888,1820,63,45
319.9,19570.0,4.211,1262,61,43
305.84,48345.12,4.629,1820,64,45
312.41,25860.0,4.214,1295,64,45
374.84,13550.0,3.81,1009,62,37
304.48,25160.0,4.397,1539,64,45
704.37,33580.0,5.413,2100,64,46
302.21,23452.11,4.59,1455,63,41
277.49,18350.0,4.137,1305,60,41
1062.27,33000.0,4.56,1570,64,45
294.56,15289.03,4.8,1800,62,43
430.27,19100.0,4.202,1355,62,43
213.38,15201.0,4.137,1281,62,43
299.84,26600.0,4.525,1511,62,43
273.12,19690.0,4.419,1390,67,44
238.11,18270.0,4.202,1176,63,45
412.87,25100.0,4.294,1241,63,34
535.6,25700.0,4.56,1488,65,47
251.03,21100.0,4.199,1243,63,30
466.59,19340.0,4.204,1173,31,12
262.2,12660.0,3.916,1037,64,45
436.22,26150.0,4.33,1498,63,45
261.99,25000.0,4.277,1365,62,43
213.51,15315.77,3.792,1185,64,40
328.89,12995.0,3.85,1005,63,43
517.56,30700.0,4.265,1410,62,44
197.64,15631.0,4.188,1141,64,42
254.75,21930.0,4.731,1430,62,43
342.27,20240.0,4.159,1235,62,40
242.34,18240.0,4.213,1430,62,33
269.9,15855.0,4.295,1175,61,43
254.45,17020.0,4.26,1182,31,12
256.35,23239.54,4.317,1428,62,34
358.3,18100.0,4.174,1202,61,43
738.07,14280.0,4.03,1139,62,42
525.43,21610.0,4.276,1322,62,43
274.04,20200.0,4.51,1310,61,41
294.08,41450.0,4.818,1495,62,32
390.53,15889.37,3.953,1144,32,14
303.39,15510.0,4.137,1267,34,15
342.74,69040.0,4.754,2317,61,35
297.24,16257.38,4.149,1255,61,43
265.67,24105.0,4.63,1380,35,15
330.13,16550.0,4.028,1191,63,45
202.19,17360.0,4.382,1131,62,43
245.4,20225.0,4.204,1287,62,42
309.28,19500.0,4.282,1405,31,11
162.84,15700.0,3.996,1055,62,43
572.85,18229.68,3.972,1151,62,42
509.21,33795.31,4.55,1460,63,42
335.41,17014.0,4.276,1240,61,42
449.55,20224.33,3.973,1110,62,27
456.04,13475.0,3.999,1085,63,43
326.19,15275.0,4.108,1206,61,41
242.89,12070.0,3.897,1025,64,36
351.8,52679.18,4.75,2067,63,44
306.39,20043.75,4.149,1296,62,44
253.48,25000.0,4.357,1453,62,44
409.99,22300.0,4.579,1280,63,43
332.27,15385.0,3.916,1034,63,43
1364.66,67300.0,5.091,1765,63,44
275.29,15486.0,3.953,1165,63,43
256.51,14705.0,4.039,1151,62,43
294.46,22830.0,4.804,1480,62,43
306.85,13913.43,4.174,1194,65,27
437.2,22060.0,4.6,1485,61,42
237.33,24635.0,4.204,1281,63,25
254.55,14544.49,4.514,1233,75,54
489.15,27945.33,4.779,1563,62,43
277.84,13901.41,4.4,1075,61,42
356.6,12530.0,4.492,1090,61,42
383.84,27612.0,5.905,1941,62,37
621.76,31400.0,4.525,1696,61,43
147.24,19740.0,4.488,1431,61,43
340.15,15840.0,3.999,1180,62,43
360.17,14286.0,3.953,1165,62,44
282.96,22420.0,4.209,1270,61,43
260.96,30750.0,4.524,1614,65,28
294.1,12520.0,3.897,1025,62,44
529.64,20460.0,4.259,1320,62,38
257.39,12450.0,3.822,1025,63,44
508.36,26354.38,4.47,1360,63,44
352.12,17205.0,4.188,1200,62,43
678.96,20870.0,4.199,1239,61,42
326.6,32080.0,4.746,1641,64,45
330.17,18850.0,4.337,1260,63,36
368.34,17480.0,4.174,1122,61,41
445.94,22000.0,4.159,1235,61,39
289.44,18710.0,4.253,1320,61,40
277.9,12981.86,4.32,1185,61,38
607.69,17870.0,3.999,1223,63,40
317.22,22910.0,4.576,1270,65,47
239.4,17700.0,4.168,1290,61,43
334.98,25860.0,4.214,1295,63,44
408.55,29050.0,4.803,1518,63,39
301.17,13901.0,3.953,1151,62,43
246.71,20799.89,4.322,1160,61,42
283.07,13326.0,3.953,1057,64,32
475.9,21900.0,4.27,1251,28,5
167.4,24600.0,4.518,1275,62,44
419.03,16095.1,4.02,1270,31,9
329.84,27000.0,4.71,2043,61,42
268.03,20820.0,4.202,1244,62,31
202.16,13326.0,3.953,1057,62,31
248.32,20300.0,4.329,1205,62,43
284.68,17590.0,4.03,1197,34,16
251.26,16105.89,4.276,1240,63,39
468.25,23800.0,4.33,1418,62,33
95.17,13290.0,4.061,1043,62,40
640.36,20200.0,4.544,1432,41,21
286.77,20830.0,4.6,1405,62,43
298.0,16990.61,4.63,1405,62,43
410.42,18415.01,4.02,1309,61,29
266.19,15910.0,4.308,1577,64,35
534.51,29004.99,4.782,1710,64,35
281.44,17990.0,3.948,1075,60,32
317.06,25006.0,3.709,1090,64,36
293.81,23553.8,4.993,1815,56,37
320.24,19790.0,4.202,1243,56,37
364.64,26450.0,4.271,1355,63,44
414.32,21910.0,4.5,1467,62,44
284.0,16385.0,4.342,1264,63,43
255.95,28816.9,4.49,1350,61,40
361.43,14634.64,4.129,1095,31,11
249.64,15145.0,3.85,1089,62,41
287.85,11718.25,4.363,1205,63,39
275.13,16350.0,4.315,1160,64,42
372.07,45405.55,5.143,2100,61,42
363.05,25980.0,4.703,1375,62,44
371.2,10812.21,4.475,1170,60,41
331.21,17410.0,3.965,1165,62,44
392.93,23481.0,4.899,1796,61,41
269.49,18851.0,4.322,1160,62,44
190.12,22110.0,4.695,1737,63,33
404.65,28850.0,4.782,2107,61,42
366.2,14315.22,4.045,1127,61,41
418.28,22700.0,4.2,1105,61,43
323.06,22290.0,4.249,1335,62,43
301.6,31044.53,4.343,1415,61,42
267.97,20645.0,4.209,1250,63,41
333.74,19790.0,4.202,1243,61,42
269.31,18582.62,4.253,1505,62,44
305.11,17600.0,4.337,1180,33,15
1027.82,27510.0,4.83,1538,62,36
427.8,26740.0,5.869,1671,62,36
391.52,17805.0,4.188,1141,61,27
302.29,22100.0,4.081,1251,62,44
365.75,33626.63,4.355,2100,61,33
346.16,21230.0,4.6,1485,61,33
310.79,16648.04,4.184,1232,59,29
247.38,38123.11,4.82,1590,60,40
327.23,24235.0,4.204,1301,60,42
358.23,21190.0,4.372,1416,61,43
311.96,16785.0,4.035,1040,62,37
758.17,24579.94,4.275,1259,61,38
470.12,14750.0,3.986,1005,61,38
594.27,34712.38,4.385,1445,61,42
292.24,49023.11,4.818,1680,61,40
234.3,13642.97,4.129,1055,57,36
416.41,15145.0,3.85,1089,60,39
471.02,23100.0,4.271,1355,60,39
270.52,22150.0,4.419,1428,60,42
390.44,17500.0,4.122,1170,60,37
368.35,22000.0,4.17,1250,60,40
183.77,24535.0,4.384,1374,60,36
260.5,15450.0,4.137,1267,62,43
470.22,25020.01,4.782,1678,60,42
302.6,45197.13,4.775,1490,62,44
352.49,12620.0,3.822,1010,62,44
534.01,16265.0,4.51,1305,61,26
258.69,24330.0,4.745,1394,62,44
274.89,20980.0,4.152,1090,61,43
305.06,19060.0,4.436,1302,63,33
322.77,20490.0,4.888,1760,63,33
563.65,16239.35,4.11,1175,61,42
330.87,21670.0,4.376,1213,60,40
664.88,20257.67,3.972,1151,61,40
658.36,17925.0,3.982,1026,60,41
423.15,25942.21,5.01,1765,60,40
591.19,29250.0,4.456,1365,65,38
222.97,26310.0,4.359,1318,63,44
440.63,20100.0,4.481,1282,60,41
365.37,19379.0,4.188,1200,61,41
513.02,19550.92,4.395,1372,60,41
692.76,21090.0,4.342,1427,61,37
559.29,10637.91,4.355,1030,60,42
250.09,26560.0,4.493,1530,61,42
244.43,13624.94,4.184,1145,61,42
278.6,23375.0,4.379,1316,60,38
293.85,34170.0,4.526,1430,60,32
348.11,20217.34,4.213,1388,54,22
231.74,16440.0,4.382,1280,62,43
227.5,16215.0,4.035,1040,62,43
487.55,17750.0,4.062,1071,60,41
267.72,19990.0,4.249,1325,61,40
325.21,16215.0,4.035,1040,34,15
343.18,18751.58,4.152,1165,60,37
443.88,17945.0,4.184,1266,59,35
120.6,22290.0,4.428,1391,61,32
480.75,16438.0,4.453,1252,28,7
302.43,27800.01,4.466,1437,60,39
273.36,27800.01,4.466,1437,60,39
525.0,30952.12,4.355,1253,60,41
414.74,21465.0,4.419,1428,77,52
302.25,30250.0,4.329,1395,60,41
194.59,15109.44,4.63,1363,60,42
311.56,26260.0,4.576,1350,61,43
281.33,31550.0,5.413,1850,60,40
502.36,18340.0,4.202,1243,60,41
517.98,19800.0,4.54,1275,60,41
343.08,12560.0,4.03,1060,62,44
340.29,43603.58,4.818,1650,62,44
251.94,40983.17,4.818,1540,62,44
227.81,21610.0,4.276,1322,61,41
215.05,15550.0,4.03,1184,61,41
260.52,18473.1,4.275,1182,61,41
716.22,26330.0,4.292,1320,59,41
246.67,18300.0,4.137,1220,37,18
302.4,19400.01,4.122,1227,60,34
473.89,12450.0,3.822,1025,61,41
274.85,19790.0,4.202,1243,59,35
354.18,19262.0,4.655,1745,60,42
432.5,29623.0,5.438,1915,60,42
488.68,18090.0,4.342,1357,29,10
390.73,40800.0,4.569,1740,60,42
556.85,16350.0,4.315,1160,61,29
317.09,22200.0,4.149,1129,60,39
235.76,16047.02,4.14,1090,60,39
270.02,11507.38,4.187,1115,61,38
418.22,9772.46,4.237,1096,59,29
590.6,51000.0,4.638,2040,59,29
377.61,16550.0,4.382,1100,59,29
265.99,20700.0,4.315,1250,60,34
303.81,15379.9,4.4,1220,63,35
218.46,13390.0,3.995,1065,44,25
193.28,24400.0,4.745,1424,44,25
172.11,19370.0,4.202,1243,44,25
231.18,12945.8,4.278,1190,44,25
381.63,23800.0,4.579,1300,61,43
615.92,22265.0,4.184,1301,60,25
346.19,15970.0,4.149,1015,60,25
118.24,16920.0,4.355,1290,35,17
204.85,15160.0,3.822,1049,35,17
242.09,22850.0,4.276,1290,60,40
375.91,11244.94,3.743,1035,60,40
244.31,10121.04,4.05,1020,59,41
388.21,30190.0,4.31,1250,61,43
288.63,25960.0,4.259,1430,61,41
261.41,12981.86,4.32,1185,63,43
192.73,12981.86,4.32,1185,63,43
190.22,11580.0,3.992,1020,63,43
232.68,18070.0,4.436,1150,60,40
299.99,16547.4,4.405,1410,59,41
333.96,32688.0,4.697,1920,59,41
654.21,51598.62,4.629,1925,61,30
390.0,22144.4,4.66,1685,60,30
275.71,16350.0,4.22,1260,60,40
475.72,12045.01,4.03,1025,60,42
327.51,25260.0,5.651,2058,60,42
457.75,22200.0,4.33,1418,35,17
373.96,20075.0,4.52,1315,61,25
362.03,24875.94,4.355,2000,61,42
252.02,13980.0,3.87,1085,61,43
252.53,12910.0,3.999,1085,59,41
577.27,25090.0,4.41,1415,59,41
362.18,19200.0,4.297,1581,60,25
424.76,12450.0,3.822,1025,34,16
416.14,16077.07,3.931,1115,59,41
410.94,21090.0,4.204,1287,59,40
503.93,20300.0,4.28,1405,59,39
468.5,18050.01,4.061,1189,58,29
509.92,19360.0,4.062,1090,29,11
482.58,23150.0,4.379,1328,64,45
249.79,14694.75,4.145,1100,64,45
369.52,16490.0,4.1,1270,59,35
581.04,30610.0,4.999,1736,59,41
256.99,24535.0,4.384,1374,59,41
270.96,22600.0,4.419,1391,60,39
304.33,19202.34,4.51,1240,37,16
444.73,12561.15,4.174,1077,27,7
383.22,16380.0,4.49,1505,60,41
263.38,21945.0,4.52,1370,59,36
274.22,20553.2,4.475,1520,59,41
211.55,14875.0,4.035,1055,59,41
348.8,19350.0,4.337,1310,54,31
280.45,31561.0,5.899,1964,60,42
230.4,23223.11,4.669,1415,60,42
220.77,28460.0,4.292,1295,60,42
280.72,27381.0,4.567,1984,59,40
284.14,12993.88,4.108,1191,59,38
585.36,16440.0,4.129,1085,30,7
475.82,22900.0,4.329,1280,60,42
370.38,14793.43,4.167,1106,58,39
402.69,29080.0,4.703,1387,59,34
301.94,21090.0,4.204,1287,61,33
311.1,18350.0,4.337,1302,61,35
938.3,23690.0,4.115,1350,60,40
492.91,28109.99,4.842,1538,28,8
370.47,19741.74,4.406,1434,59,41
243.07,14510.0,3.85,1089,61,39
235.42,13858.14,4.03,1175,60,39
269.27,19040.0,4.52,1330,59,41
310.85,19040.0,4.52,1330,59,41
340.47,20436.88,4.89,1665,60,33
374.28,17210.0,3.962,1155,59,41
601.19,23425.0,4.58,1235,36,18
381.19,29000.0,4.783,1530,59,41
458.57,31930.0,4.782,2107,60,42
539.26,19275.0,3.97,1082,58,40
514.67,34560.53,4.313,1240,58,40
243.47,14141.81,4.32,1480,58,32
545.44,20870.0,4.199,1239,61,39
354.96,15480.0,4.061,1043,62,44
286.84,16894.45,4.56,1413,60,41
534.34,55900.0,4.76,2080,58,38
331.07,15145.0,3.85,1089,60,42
376.64,19790.0,4.202,1243,59,39
210.73,17024.0,4.188,1141,59,40
274.12,21890.0,4.214,1260,59,40
352.44,21750.0,4.567,1296,59,41
317.7,18800.0,3.635,1075,59,39
364.46,68000.0,5.038,1905,58,40
333.07,30190.0,4.549,1435,58,40
348.97,29100.0,4.676,1580,60,41
271.34,13497.04,3.953,1131,59,41
377.2,23290.0,4.347,1382,58,40
265.47,11046.6,3.88,1009,60,36
330.02,15805.0,4.184,1150,58,40
311.3,24100.0,4.344,1385,59,41
379.51,33980.0,4.72,1986,58,36
224.09,13615.04,4.33,1080,59,40
331.9,22423.76,4.433,1280,39,16
429.64,22200.0,4.33,1418,59,41
198.02,13230.97,4.388,1205,59,41
226.53,14965.2,4.129,1110,59,41
500.43,15565.0,4.035,1040,62,41
287.32,10253.27,3.817,1070,62,20
226.3,13716.0,3.977,1028,59,39
279.13,14292.18,3.695,1035,59,35
307.29,16209.0,4.108,1280,58,9
370.52,47423.11,4.818,1680,59,41
321.58,20242.09,4.433,1190,67,41
424.27,20242.09,4.433,1190,67,41
334.67,20400.0,4.184,1247,59,38
372.67,22025.0,4.29,1305,61,43
212.2,13800.0,3.83,1025,61,43
432.18,23750.0,4.253,1260,58,40
559.89,14875.0,3.916,1021,58,40
783.43,20875.0,4.36,1205,60,36
1068.14,30310.0,4.544,1450,57,28
351.34,17960.0,4.22,1260,33,13
349.79,17723.85,4.21,1250,33,13
348.69,17723.85,4.21,1250,33,13
435.39,21060.0,4.295,1205,60,36
525.89,25750.0,4.524,1614,58,38
347.22,21650.0,4.38,1374,32,14
244.01,19380.0,4.26,1182,58,31
531.79,18342.89,4.675,1265,57,39
423.95,25280.06,4.256,1280,58,40
233.32,12410.0,3.835,1061,59,41
124.24,15145.0,3.85,1089,59,41
304.08,23175.03,4.675,1350,53,33
243.22,18444.93,4.315,1250,58,28
395.93,15910.0,4.308,1577,58,37
278.2,14060.0,3.916,1021,58,37
828.11,37748.96,4.767,1475,58,35
254.12,23239.54,4.317,1428,58,36
237.11,13858.14,4.03,1175,58,34
251.17,22200.0,4.149,1129,59,28
310.14,11625.0,3.953,1034,59,40
308.2,22850.0,4.645,1265,58,40
410.71,28990.0,4.36,1420,58,40
285.15,26840.0,4.765,1435,58,25
471.81,23375.0,4.379,1316,56,38
270.01,14050.0,4.31,1047,58,35
322.13,16587.93,4.02,1195,58,40
94.73,15515.0,4.027,1175,58,39
236.62,12450.0,3.822,1025,59,36
281.2,19713.2,4.152,1165,59,29
313.93,12537.11,4.18,1165,59,29
321.65,18765.0,4.342,1357,59,29
237.27,19760.0,4.428,1360,58,36
437.5,16100.0,3.822,1130,58,36
246.32,17180.0,4.174,1211,39,6
999.63,22250.0,4.315,1324,60,41
388.68,15840.0,3.999,1180,58,40
366.22,31109.48,5.075,1880,58,40
273.96,27250.0,4.359,1400,58,38
300.86,12008.22,4.355,1120,58,25
598.2,16265.0,4.035,1040,59,39
253.53,18270.0,4.202,1176,59,30
327.73,29010.0,4.547,1395,57,39
317.17,25160.0,4.397,1539,39,20
318.3,14280.05,4.18,1075,59,41
483.97,15571.0,3.953,1165,30,9
239.56,17440.55,4.068,1270,58,37
302.33,14890.0,4.34,1200,58,35
332.81,20723.2,4.84,1445,59,38
172.83,16870.41,4.524,1301,58,40
429.04,65300.0,4.492,1495,60,33
287.58,20000.0,4.6,1405,57,38
324.83,10121.04,4.05,1020,58,38
523.44,28050.0,4.329,1365,58,40
325.37,24015.0,4.585,1310,64,34
260.95,13600.0,4.027,1064,58,40
422.35,21460.65,4.138,1164,54,36
419.14,17190.0,4.1,1270,59,40
218.34,17024.0,4.188,1141,57,39
195.66,24960.0,4.259,1430,59,35
361.96,21330.0,4.395,1210,58,40
449.09,14544.49,4.167,1106,58,40
287.13,17538.0,4.108,1265,59,24
383.64,20600.0,4.7,1411,59,40
457.12,15467.72,4.253,1395,58,40
275.02,14555.0,4.018,1069,57,39
197.07,15095.0,4.31,1052,57,36
432.1,23510.0,4.152,1160,56,38
346.09,23750.0,4.276,1318,58,31
284.25,21005.0,4.276,1290,57,39
498.35,21000.0,4.24,1265,57,35
609.26,30290.0,5.548,1885,57,38
761.3,32549.6,5.96,2065,57,38
366.34,13913.43,4.174,1194,58,37
327.99,23465.0,4.199,1265,61,33
438.8,32080.0,4.778,1517,57,38
348.07,60650.0,4.907,1820,57,38
222.98,15686.42,4.43,1150,57,39
231.19,29710.0,4.636,1535,58,35
276.42,20845.0,4.498,1215,57,36
432.86,24215.0,4.475,1379,56,32
358.46,17608.77,4.052,1170,56,32
252.64,15110.0,4.028,1110,58,40
265.2,32394.55,4.479,1460,60,39
623.62,55200.0,4.77,1895,60,39
459.27,23750.0,4.253,1260,57,39
264.15,19713.2,4.63,1386,57,24
568.42,19220.0,4.149,1210,29,9
241.21,12206.56,4.05,1020,58,35
316.57,28451.91,4.471,1450,57,38
349.33,17990.0,4.336,1320,58,40
210.38,18095.0,4.295,1280,58,40
322.31,17250.0,4.202,1176,58,37
257.41,15510.0,4.253,1250,58,40
281.23,15235.0,4.159,1305,57,38
196.52,37788.3,6.961,2170,58,36
252.25,22850.0,3.821,1085,57,25
407.96,24900.0,4.262,1300,36,14
88.58,29100.0,4.676,1580,56,35
493.6,16634.0,3.999,1108,57,38
397.61,25200.0,4.36,1485,57,39
410.08,18540.0,4.061,1161,56,38
222.61,20000.0,4.6,1405,57,39
454.8,32497.27,4.292,1445,57,37
410.99,16200.0,4.315,1251,58,40
329.25,14896.95,4.11,1120,56,38
228.43,18180.0,4.419,1324,59,14
495.67,33450.0,4.641,1440,59,40
479.65,12000.0,3.81,1129,59,40
306.54,21090.0,4.342,1427,59,24
377.98,16270.0,3.897,1135,61,34
249.9,30270.0,4.365,1348,57,38
288.4,18613.34,4.245,1470,59,38
598.09,31850.0,4.477,1480,57,39
328.2,16648.04,4.184,1232,58,29
643.68,25419.99,4.384,1374,57,38
402.85,18030.36,4.152,1090,57,39
368.1,19020.0,4.235,1351,58,35
318.22,19520.0,4.344,1410,61,37
285.25,15440.0,3.897,1037,58,40
452.31,22775.0,4.52,1370,56,31
311.35,15990.0,3.953,1218,58,39
220.44,16970.0,4.129,1085,57,28
319.52,21300.01,4.282,1450,57,28
444.03,23420.0,4.152,1160,28,5
362.77,18590.0,4.1,1281,56,37
213.27,17205.0,4.188,1200,56,37
228.42,22050.0,4.22,1385,65,40
464.89,13000.0,3.825,1025,58,39
368.1,15890.0,4.027,1100,58,39
424.75,21990.0,4.135,1205,58,39
355.71,13224.96,3.815,1144,57,37
128.75,13740.0,3.995,1120,56,29
297.74,15460.0,4.315,1180,55,37
299.7,29293.33,4.665,1850,67,39
218.03,7984.0,4.25,1050,56,35
297.75,12410.0,3.999,1055,57,38
383.01,20610.0,4.29,1195,57,38
1098.93,39121.56,4.581,1525,56,38
268.61,25940.0,4.22,1435,58,29
284.28,12840.0,3.965,1035,56,38
302.15,19889.0,4.315,1290,54,36
241.12,24270.0,4.152,1160,56,28
257.59,33190.0,4.701,1480,56,28
306.41,18750.0,4.18,1355,57,38
357.59,19035.0,4.439,1286,32,12
319.84,20950.0,4.534,1265,57,38
276.1,28050.0,4.329,1365,57,32
